     hat_id      | ndet  |                           full_lc_fpath
 HAT-080-0001660 | 19999 | 080/HAT-080-0001660-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-080-0003698 | 11228 | 080/HAT-080-0003698-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-080-0005478 | 11182 | 080/HAT-080-0005478-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000003 | 11156 | 081/HAT-081-0000003-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000005 | 11155 | 081/HAT-081-0000005-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000009 | 11156 | 081/HAT-081-0000009-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000012 | 11155 | 081/HAT-081-0000012-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000015 | 11155 | 081/HAT-081-0000015-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000034 | 11155 | 081/HAT-081-0000034-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000061 | 11156 | 081/HAT-081-0000061-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000100 | 11155 | 081/HAT-081-0000100-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000143 | 11156 | 081/HAT-081-0000143-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000151 | 11155 | 081/HAT-081-0000151-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000325 | 11154 | 081/HAT-081-0000325-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000327 | 11156 | 081/HAT-081-0000327-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000414 | 11155 | 081/HAT-081-0000414-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000418 | 11154 | 081/HAT-081-0000418-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000814 | 11155 | 081/HAT-081-0000814-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0000861 | 10325 | 081/HAT-081-0000861-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0001219 | 11155 | 081/HAT-081-0001219-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0001400 | 11156 | 081/HAT-081-0001400-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0001665 | 11154 | 081/HAT-081-0001665-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0002002 | 10872 | 081/HAT-081-0002002-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0002630 | 11156 | 081/HAT-081-0002630-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0003047 | 11155 | 081/HAT-081-0003047-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0003305 | 11155 | 081/HAT-081-0003305-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0005716 | 11156 | 081/HAT-081-0005716-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0006573 | 11154 | 081/HAT-081-0006573-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0009341 | 11155 | 081/HAT-081-0009341-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0009834 | 11155 | 081/HAT-081-0009834-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0010146 | 11156 | 081/HAT-081-0010146-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0011486 | 11154 | 081/HAT-081-0011486-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0011656 | 11154 | 081/HAT-081-0011656-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0012119 | 11155 | 081/HAT-081-0012119-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0012735 | 11156 | 081/HAT-081-0012735-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0012852 | 11156 | 081/HAT-081-0012852-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0012875 | 11154 | 081/HAT-081-0012875-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0015469 | 11155 | 081/HAT-081-0015469-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0017888 | 11155 | 081/HAT-081-0017888-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0020854 | 11152 | 081/HAT-081-0020854-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0026984 | 11153 | 081/HAT-081-0026984-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0027713 | 11156 | 081/HAT-081-0027713-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0030403 | 11156 | 081/HAT-081-0030403-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0035323 | 11156 | 081/HAT-081-0035323-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-081-0078986 | 11155 | 081/HAT-081-0078986-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0000005 | 11153 | 082/HAT-082-0000005-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0000029 | 11155 | 082/HAT-082-0000029-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0000055 | 11154 | 082/HAT-082-0000055-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0000096 | 11156 | 082/HAT-082-0000096-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0000154 | 11155 | 082/HAT-082-0000154-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0000155 | 11156 | 082/HAT-082-0000155-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0000203 | 11155 | 082/HAT-082-0000203-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0000292 | 11156 | 082/HAT-082-0000292-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0000389 | 11153 | 082/HAT-082-0000389-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0000534 |  8570 | 082/HAT-082-0000534-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0000856 | 11152 | 082/HAT-082-0000856-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0000859 | 11156 | 082/HAT-082-0000859-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0001742 | 11156 | 082/HAT-082-0001742-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0003632 | 11153 | 082/HAT-082-0003632-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0006720 | 11156 | 082/HAT-082-0006720-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0010719 | 11156 | 082/HAT-082-0010719-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0013676 | 11156 | 082/HAT-082-0013676-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0014206 | 11154 | 082/HAT-082-0014206-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0015453 | 10096 | 082/HAT-082-0015453-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0034612 | 11154 | 082/HAT-082-0034612-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0035643 | 11154 | 082/HAT-082-0035643-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0038084 | 11155 | 082/HAT-082-0038084-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0051366 | 11156 | 082/HAT-082-0051366-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-082-0286953 | 11156 | 082/HAT-082-0286953-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-085-0000015 | 11326 | 085/HAT-085-0000015-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-085-0000286 | 11279 | 085/HAT-085-0000286-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-085-0001047 | 11332 | 085/HAT-085-0001047-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-085-0001058 | 11265 | 085/HAT-085-0001058-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-085-0003472 | 11217 | 085/HAT-085-0003472-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-085-0004083 | 11315 | 085/HAT-085-0004083-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-085-0025181 | 11331 | 085/HAT-085-0025181-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-085-0043880 | 11240 | 085/HAT-085-0043880-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-085-0065152 | 11305 | 085/HAT-085-0065152-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-085-0424437 | 11346 | 085/HAT-085-0424437-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0000002 | 11354 | 086/HAT-086-0000002-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0000003 | 11354 | 086/HAT-086-0000003-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0000014 | 15310 | 086/HAT-086-0000014-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0000018 | 15308 | 086/HAT-086-0000018-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0000028 | 15307 | 086/HAT-086-0000028-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0000030 | 15310 | 086/HAT-086-0000030-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0000063 | 11354 | 086/HAT-086-0000063-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0000116 | 15306 | 086/HAT-086-0000116-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0000268 | 11354 | 086/HAT-086-0000268-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0000310 | 11353 | 086/HAT-086-0000310-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0000318 | 11354 | 086/HAT-086-0000318-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0000347 | 15309 | 086/HAT-086-0000347-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0000413 | 11354 | 086/HAT-086-0000413-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0000567 | 11352 | 086/HAT-086-0000567-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0000706 | 11354 | 086/HAT-086-0000706-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0001024 | 11354 | 086/HAT-086-0001024-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0001031 | 11027 | 086/HAT-086-0001031-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0001154 | 15307 | 086/HAT-086-0001154-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0001164 | 15307 | 086/HAT-086-0001164-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0001307 | 11353 | 086/HAT-086-0001307-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0001512 | 15293 | 086/HAT-086-0001512-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0001943 | 15307 | 086/HAT-086-0001943-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0002718 | 11354 | 086/HAT-086-0002718-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0002931 | 11354 | 086/HAT-086-0002931-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0003015 | 11354 | 086/HAT-086-0003015-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0003731 | 11354 | 086/HAT-086-0003731-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0003735 | 11353 | 086/HAT-086-0003735-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0005205 | 11354 | 086/HAT-086-0005205-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0006404 | 11354 | 086/HAT-086-0006404-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0007407 | 11354 | 086/HAT-086-0007407-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0007654 | 11350 | 086/HAT-086-0007654-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0007776 | 15305 | 086/HAT-086-0007776-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0008141 | 15309 | 086/HAT-086-0008141-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0008548 | 11351 | 086/HAT-086-0008548-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0008911 | 15309 | 086/HAT-086-0008911-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0009622 | 11354 | 086/HAT-086-0009622-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0009889 | 15309 | 086/HAT-086-0009889-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0009974 | 11344 | 086/HAT-086-0009974-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0015006 | 15309 | 086/HAT-086-0015006-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0015185 | 11354 | 086/HAT-086-0015185-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0017949 | 11353 | 086/HAT-086-0017949-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0019415 |  3955 | 086/HAT-086-0019415-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0022206 | 11354 | 086/HAT-086-0022206-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0036934 | 11348 | 086/HAT-086-0036934-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0042579 | 11353 | 086/HAT-086-0042579-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0052906 | 11351 | 086/HAT-086-0052906-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0068282 | 11354 | 086/HAT-086-0068282-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0069932 |  3952 | 086/HAT-086-0069932-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0179462 | 11316 | 086/HAT-086-0179462-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0206310 | 15310 | 086/HAT-086-0206310-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0225739 | 11355 | 086/HAT-086-0225739-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0396500 | 11355 | 086/HAT-086-0396500-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-086-0448328 | 11355 | 086/HAT-086-0448328-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000001 | 15307 | 087/HAT-087-0000001-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000002 |  3954 | 087/HAT-087-0000002-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000011 | 15302 | 087/HAT-087-0000011-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000020 | 22678 | 087/HAT-087-0000020-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000051 |  3953 | 087/HAT-087-0000051-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000054 |  3956 | 087/HAT-087-0000054-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000098 | 15310 | 087/HAT-087-0000098-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000131 | 22745 | 087/HAT-087-0000131-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000197 | 15297 | 087/HAT-087-0000197-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000230 | 15301 | 087/HAT-087-0000230-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000235 | 15294 | 087/HAT-087-0000235-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000295 | 15157 | 087/HAT-087-0000295-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000443 | 22740 | 087/HAT-087-0000443-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000591 |  3956 | 087/HAT-087-0000591-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000675 | 22717 | 087/HAT-087-0000675-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000697 | 22808 | 087/HAT-087-0000697-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0000711 | 22746 | 087/HAT-087-0000711-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0001281 | 15302 | 087/HAT-087-0001281-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0001747 | 22762 | 087/HAT-087-0001747-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0002226 | 22824 | 087/HAT-087-0002226-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0002414 |  3954 | 087/HAT-087-0002414-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0002662 | 15210 | 087/HAT-087-0002662-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0003759 |  3956 | 087/HAT-087-0003759-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0004081 | 15307 | 087/HAT-087-0004081-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0004532 | 22766 | 087/HAT-087-0004532-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0004877 | 22706 | 087/HAT-087-0004877-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0005109 | 22749 | 087/HAT-087-0005109-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0006233 | 22823 | 087/HAT-087-0006233-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0006387 | 15303 | 087/HAT-087-0006387-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0007321 | 15309 | 087/HAT-087-0007321-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0012338 | 15274 | 087/HAT-087-0012338-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0014474 | 15218 | 087/HAT-087-0014474-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0015053 |  3956 | 087/HAT-087-0015053-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0017663 | 15305 | 087/HAT-087-0017663-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0017903 | 22728 | 087/HAT-087-0017903-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0018179 | 15310 | 087/HAT-087-0018179-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0019610 | 15311 | 087/HAT-087-0019610-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0020583 | 22728 | 087/HAT-087-0020583-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0023671 | 22720 | 087/HAT-087-0023671-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0026772 | 15293 | 087/HAT-087-0026772-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0034092 | 15295 | 087/HAT-087-0034092-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0040133 | 22762 | 087/HAT-087-0040133-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0049056 | 15191 | 087/HAT-087-0049056-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0049865 | 22643 | 087/HAT-087-0049865-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0059668 |  8251 | 087/HAT-087-0059668-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0064281 |  3951 | 087/HAT-087-0064281-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0076119 | 15309 | 087/HAT-087-0076119-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0450453 | 22744 | 087/HAT-087-0450453-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-087-0530618 | 15308 | 087/HAT-087-0530618-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000001 | 22784 | 088/HAT-088-0000001-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000002 | 22273 | 088/HAT-088-0000002-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000017 | 22335 | 088/HAT-088-0000017-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000018 | 22347 | 088/HAT-088-0000018-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000026 | 22771 | 088/HAT-088-0000026-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000041 | 22773 | 088/HAT-088-0000041-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000062 | 22803 | 088/HAT-088-0000062-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000067 | 18848 | 088/HAT-088-0000067-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000105 | 22280 | 088/HAT-088-0000105-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000108 | 22747 | 088/HAT-088-0000108-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000173 | 22289 | 088/HAT-088-0000173-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000290 | 22288 | 088/HAT-088-0000290-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000311 | 18861 | 088/HAT-088-0000311-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000327 | 22725 | 088/HAT-088-0000327-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000347 | 22521 | 088/HAT-088-0000347-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000408 | 22746 | 088/HAT-088-0000408-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000431 | 22767 | 088/HAT-088-0000431-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000796 | 22262 | 088/HAT-088-0000796-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0000863 | 22762 | 088/HAT-088-0000863-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0001135 | 22265 | 088/HAT-088-0001135-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0001244 | 18830 | 088/HAT-088-0001244-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0003583 | 18895 | 088/HAT-088-0003583-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0003868 | 22776 | 088/HAT-088-0003868-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0003956 | 22295 | 088/HAT-088-0003956-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0004779 | 22272 | 088/HAT-088-0004779-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0005039 | 21625 | 088/HAT-088-0005039-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0005845 | 22287 | 088/HAT-088-0005845-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0007637 | 22284 | 088/HAT-088-0007637-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0008417 | 22302 | 088/HAT-088-0008417-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0009183 | 22757 | 088/HAT-088-0009183-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0010663 | 22769 | 088/HAT-088-0010663-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0013107 | 18882 | 088/HAT-088-0013107-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0014575 | 22281 | 088/HAT-088-0014575-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0015390 | 22264 | 088/HAT-088-0015390-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0017711 | 22252 | 088/HAT-088-0017711-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0018104 | 18861 | 088/HAT-088-0018104-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0020306 | 22263 | 088/HAT-088-0020306-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0022652 | 22278 | 088/HAT-088-0022652-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0022700 |  3955 | 088/HAT-088-0022700-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-088-0030750 | 22621 | 088/HAT-088-0030750-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
